filename,G,H,I,JK,M1,S2,S3
IMG_9554_JPG.rf.f32d036e5b10d3a02efb8ac43dfa7ee1.jpg,0,0,0,0,0,0,1
DSC_0854_JPG.rf.2b2d18f8abef20ef659ae752ab3fd817.jpg,0,1,0,0,0,0,0
DSC_0855_JPG.rf.919ae05459d85e77e32503ef3270d2dd.jpg,0,1,0,0,0,0,0
20240418_134331_027_jpg.rf.b01e5f48f6398b4deadf13054f4fd936.jpg,0,0,1,0,0,0,0
IMG_9555_JPG.rf.a284eda663e0171b67f06a09ef33f0cb.jpg,0,0,0,0,0,0,1
20240418_134331_024_jpg.rf.471785d33fb3e6c4f25b25df02676d8c.jpg,0,0,1,0,0,0,0
DSC_0852_JPG.rf.2ee94de1c49688db374de011f6cf3c95.jpg,0,1,0,0,0,0,0
DSC_0731_JPG.rf.978af32613a2ce672e8e00fefe3fbb76.jpg,0,0,0,0,0,1,0
DSC_0724_JPG.rf.bdb29718db3cc2984d8f5e7a17d035e1.jpg,0,0,0,0,0,1,0
DSC_0784_JPG.rf.3d1602dcfaeaaf15a912ff81e978f271.jpg,1,0,0,0,0,0,0
DSC_0733_JPG.rf.a9699beeb7c9f4f24c6fde22c29a4636.jpg,0,0,0,0,0,1,0
DSC_0856_JPG.rf.a0fabb80519bbf19923e21c3042858bc.jpg,0,1,0,0,0,0,0
20240418_141104_028_jpg.rf.aa014e4eb241d61db240b0f95c5edc10.jpg,0,0,0,1,0,0,0
20240418_141511_001_jpg.rf.9e4cfb7d3cece16c49a32a56ed5eba7a.jpg,0,1,0,0,0,0,0
20240418_134346_005_jpg.rf.520e037791268dc2e84ee993ac3a38b4.jpg,0,0,1,0,0,0,0
IMG_9544_JPG.rf.240dcda114e29b5b1c1a932c3ecb3068.jpg,0,0,0,0,0,0,1
20240418_134346_005_jpg.rf.c065cbc34dcd1af8b2f620e3279f590c.jpg,0,0,1,0,0,0,0
20240418_134346_006_jpg.rf.53a3002b0819b073f7924d50d0e7d549.jpg,0,0,1,0,0,0,0
IMG_9301_JPG.rf.5550e0d3f9196ee2989b48279f59cdd3.jpg,0,0,0,0,0,0,1
20240418_141219_001_jpg.rf.3a056ad57b2ff1965e961f2681905c8f.jpg,0,0,0,1,0,0,0
IMG_9540_JPG.rf.954c37121153c53215d3ff94a0bdc6e3.jpg,0,0,0,0,0,0,1
IMG_9646_JPG.rf.9cf2e6538f79dc72c374b42be57cf393.jpg,0,0,0,0,1,0,0
20240418_134331_029_jpg.rf.cdc217581f473d411c2b6035efbf4b73.jpg,0,0,1,0,0,0,0
DSC_0858_JPG.rf.6ec133913efdd604519b3624cc34c6ec.jpg,0,1,0,0,0,0,0
IMG_9301_JPG.rf.ce42c764e1b65052604f22f2190c7182.jpg,0,0,0,0,0,0,1
DSC_0732_JPG.rf.12d276b6225a3d2b498378c1506a4e1e.jpg,0,0,0,0,0,1,0
IMG_9767_JPG.rf.9fc00e0a3f8162a774d92724dd43dabc.jpg,0,0,0,0,1,0,0
DSC_0858_JPG.rf.625c98b629146b1939fd7fcee5ca1958.jpg,0,1,0,0,0,0,0
20240418_141219_003_jpg.rf.e6484d5b59f9f820d7b2c40148a24904.jpg,0,0,0,1,0,0,0
20240418_141219_001_jpg.rf.4f987d9dec04335fe74ab5554041770e.jpg,0,0,0,1,0,0,0
20240418_141219_004_jpg.rf.880caebf48dc1b79f25d698dfd6ef5e3.jpg,0,0,0,1,0,0,0
DSC_0731_JPG.rf.e87f211fdfe734eec3ff20cbc3499701.jpg,0,0,0,0,0,1,0
DSC_0789_JPG.rf.3bbc047c4e78131e95c2267b76fa4724.jpg,1,0,0,0,0,0,0
20240418_134346_007_jpg.rf.ba7401768a2b58aaea4a308ee32aadc7.jpg,0,0,1,0,0,0,0
20240418_134331_025_jpg.rf.aa6de36f637173d0cdab37ec7935cb58.jpg,0,0,1,0,0,0,0
20240418_134346_001_jpg.rf.5557d0bcb1033c0ce6b10ff52bf173dc.jpg,0,0,1,0,0,0,0
DSC_0615_JPG.rf.3a30853560a56293d0f2fffcd881b295.jpg,0,0,0,0,0,1,0
DSC_0856_JPG.rf.5c8ef96f6498f2e5c95b16766a6a3946.jpg,0,1,0,0,0,0,0
IMG_9763_JPG.rf.ae1b40d57d4852a703c657dfa1f703aa.jpg,0,0,0,0,1,0,0
DSC_0787_JPG.rf.44be9c0d3658f8ab69ba23475fefa3de.jpg,1,0,0,0,0,0,0
20240418_134331_027_jpg.rf.50c198cbb145ee8badfb49b39eddc5ee.jpg,0,0,1,0,0,0,0
DSC_0850_JPG.rf.6f7cd890e76c49689c23f520f58ef8ed.jpg,0,1,0,0,0,0,0
20240418_141219_004_jpg.rf.2c11bc3214c430281d8afd9f50fe4f0b.jpg,0,0,0,1,0,0,0
20240418_141511_001_jpg.rf.48aa75e047b7b44d81de8ac89bdd04e7.jpg,0,1,0,0,0,0,0
20240418_141104_026_jpg.rf.170aa75fc726f63d86577455972c0b59.jpg,0,0,0,1,0,0,0
DSC_0854_JPG.rf.e53e0dd5514e9508c7b6e1bd52550a38.jpg,0,1,0,0,0,0,0
20240418_134346_007_jpg.rf.3f963c14908728ffd8c26184a4b47875.jpg,0,0,1,0,0,0,0
20240418_135251_010_jpg.rf.da70d413fb052dc069b55f1c38f562f5.jpg,0,0,0,1,0,0,0
20240418_134843_023_jpg.rf.7a83049d0a3095a0d35745cc2f5ea648.jpg,0,0,0,1,0,0,0
DSC_0857_JPG.rf.89b07a06d3e71f57eb2fae987edd2fdd.jpg,0,1,0,0,0,0,0
DSC_0789_JPG.rf.6f8559a15b98b1b0e2d82f9344b7d244.jpg,1,0,0,0,0,0,0
DSC_0736_JPG.rf.e481e54a0821df16648069a9752d4824.jpg,0,0,0,0,0,1,0
20240418_134331_026_jpg.rf.5d22e52fe91c586ebfd88a33858b07bc.jpg,0,0,1,0,0,0,0
20240418_134331_021_jpg.rf.84ca363f1584d17f3a10717c904d4a23.jpg,0,0,1,0,0,0,0
IMG_9553_JPG.rf.da6cddaa3071ec709c7c28e321b4f4ee.jpg,0,0,0,0,0,0,1
DSC_0728_JPG.rf.94bb96375e854f93c912f05cdb35d830.jpg,0,0,0,0,0,1,0
20240418_132320_016_jpg.rf.32c60f8eb31c4545c54a455e4869e292.jpg,0,0,1,0,0,0,0
20240418_140541_004_jpg.rf.7e1e8d889fea96d20221c01656fc6819.jpg,1,0,0,0,0,0,0
20240418_134843_024_jpg.rf.53a76cf90671b8359fd28bfe04c14d58.jpg,0,0,0,1,0,0,0
DSC_0732_JPG.rf.6c9142e47dc07b0fdde9301abe73b260.jpg,0,0,0,0,0,1,0
20240418_132320_016_jpg.rf.36aa02aad90f4632d5d83ab06ea27f72.jpg,0,0,1,0,0,0,0
20240418_134346_002_jpg.rf.5bcde294c8e0e45062dcd58b4118292d.jpg,0,0,1,0,0,0,0
IMG_9750_JPG.rf.81fb4818cbe1dea6424d554402609e80.jpg,0,0,0,0,1,0,0
DSC_0732_JPG.rf.c8587ca39378f6c40ba36c4c3f840c9b.jpg,0,0,0,0,0,1,0
20240418_132320_018_jpg.rf.430fe3837d4acd7fa544c01923d50dda.jpg,0,0,1,0,0,0,0
20240418_140541_005_jpg.rf.88ca5e6b04c1e7ffa0ba2b4781c9375e.jpg,1,0,0,0,0,0,0
IMG_9299_JPG.rf.ed83996a848b0e810e97b17bdf241c6a.jpg,0,0,0,0,0,0,1
20240418_141104_007_jpg.rf.f0acd6685f85a03f1c149750da730c3b.jpg,0,0,0,1,0,0,0
DSC_0733_JPG.rf.bc2b86d170dd46d02b45d8c9ba375cd8.jpg,0,0,0,0,0,1,0
IMG_9532_JPG.rf.2cce2b8318ada9e8e85981448e7b3745.jpg,0,0,0,0,0,0,1
20240418_134843_016_jpg.rf.7d92972de7fcc66188320793cdcde33c.jpg,0,0,0,1,0,0,0
20240418_132320_008_jpg.rf.494f62bf2b29113f30fe6720634e52bd.jpg,0,0,1,0,0,0,0
20240418_133831_025_jpg.rf.2180c9c2e7a7888a43bfc4e72148ef15.jpg,0,0,1,0,0,0,0
20240418_132320_018_jpg.rf.77d118be586a9d7bbf4beb397bfe3bca.jpg,0,0,1,0,0,0,0
20240418_132320_005_jpg.rf.f4c2495da659373f44c9dc39bbd490f6.jpg,0,0,1,0,0,0,0
DSC_0857_JPG.rf.7796681b6d2a70768e2b7e7db93a8334.jpg,0,1,0,0,0,0,0
20240418_140541_005_jpg.rf.99bf323e6cfe93c54436547bdf779451.jpg,1,0,0,0,0,0,0
20240418_140541_004_jpg.rf.3c71fc081190a57669c3cd39b16fd2c5.jpg,1,0,0,0,0,0,0
DSC_0856_JPG.rf.253a347704cdba25752eab2b216e7886.jpg,0,1,0,0,0,0,0
DSC_0720_JPG.rf.22f09e00d63a04b20d7b29e833d61724.jpg,0,0,0,0,0,1,0
20240418_133831_018_jpg.rf.8e1ca3cd2c5000f97b1bb863691707a4.jpg,0,0,1,0,0,0,0
DSC_0730_JPG.rf.adbf6cb91ea2fb6d24e0dbb8500dec87.jpg,0,0,0,0,0,1,0
20240418_141440_027_jpg.rf.325ef2dde7f06dd1dd9d44a36dd0c6dd.jpg,0,1,0,0,0,0,0
DSC_0736_JPG.rf.d372fedf9e4ce993a1113188e4d4141a.jpg,0,0,0,0,0,1,0
20240418_134843_018_jpg.rf.bb5ec663d3e7b269ca4f4a46ab040e32.jpg,0,0,0,1,0,0,0
IMG_9758_JPG.rf.500cd97e39cac77fbaa695760f086ace.jpg,0,0,0,0,1,0,0
20240418_140507_030_jpg.rf.ce90c208837f0b69ddeda6e717d5910e.jpg,1,0,0,0,0,0,0
DSC_0789_JPG.rf.5df5b3c73136674cbc28cdfe0600a316.jpg,1,0,0,0,0,0,0
DSC_0616_JPG.rf.7d5e1fb870be278f04d30b13ecf8ee1b.jpg,0,0,0,0,0,1,0
DSC_0610_JPG.rf.d6f663ef288e9acea583cf744214f0da.jpg,0,0,0,0,0,1,0
20240418_134331_028_jpg.rf.9334c35b3454473773595f24856960a9.jpg,0,0,1,0,0,0,0
IMG_9419_JPG.rf.46ab279e5386ed7aa04be03a2447c501.jpg,0,0,0,0,0,0,1
DSC_0734_JPG.rf.364d625f63d5d71af9cdf5567122f8d5.jpg,0,0,0,0,0,1,0
DSC_0672_JPG.rf.c7fa2e63d9ab46a7e1b44d938004a32e.jpg,0,0,0,0,0,1,0
DSC_0855_JPG.rf.33b75be18b77046f993cdd193bb74827.jpg,0,1,0,0,0,0,0
IMG_9420_JPG.rf.6df07f6ecdb0e7e0c009151fbd3b0c2c.jpg,0,0,0,0,0,0,1
DSC_0727_JPG.rf.c7473bcc398549449cf5f778c7eccaff.jpg,0,0,0,0,0,1,0
DSC_0792_JPG.rf.d7372386cbf6d4ab4fbd309a0e5fd437.jpg,1,0,0,0,0,0,0
DSC_0735_JPG.rf.7218cbe5c877fcfa57c32296cdcf3afb.jpg,0,0,0,0,0,1,0
20240418_133130_001_jpg.rf.ab2c9094429bad593a6c57910ff7d5b8.jpg,0,0,1,0,0,0,0
20240418_132320_007_jpg.rf.d849899f64ba50369b0965b725ea1c76.jpg,0,0,1,0,0,0,0
20240418_140551_020_jpg.rf.8d04dd726593d63b8562b3c22ac20451.jpg,1,0,0,0,0,0,0
DSC_0615_JPG.rf.48e442a26396dc9746e98823cbf2b5df.jpg,0,0,0,0,0,1,0
IMG_9293_JPG.rf.b5f8a5b57fb8c2b5f4b8a873dec2cbdb.jpg,0,0,0,0,0,0,1
20240418_134843_019_jpg.rf.bcb2ba6e5b3f59032ab5c1f64502c787.jpg,0,0,0,1,0,0,0
DSC_0616_JPG.rf.97671383f6b2a31e39f805e9943fa1e7.jpg,0,0,0,0,0,1,0
DSC_0731_JPG.rf.c09bd6174b02af789b7c8fa6121aac22.jpg,0,0,0,0,0,1,0
DSC_0787_JPG.rf.d80b2226f2952bcdbcedc92340e479a2.jpg,1,0,0,0,0,0,0
DSC_0853_JPG.rf.bd251dd2555cb261121befe3bfd851a4.jpg,0,1,0,0,0,0,0
IMG_9649_JPG.rf.7e361cd52180565f77c3abc679feb2d6.jpg,0,0,0,0,1,0,0
20240418_133130_012_jpg.rf.b40693e836b8f9cf98379a72117b7942.jpg,0,0,1,0,0,0,0
20240418_132320_010_jpg.rf.f77819486b1d1bd519d48a11c992435a.jpg,0,0,1,0,0,0,0
IMG_9294_JPG.rf.69322861c1cd65ee7a5b98658fb5dff1.jpg,0,0,0,0,0,0,1
20240418_133130_015_jpg.rf.2a49b0d37271ba512c3d2a05057f1c4c.jpg,0,0,1,0,0,0,0
IMG_9292_JPG.rf.37dd1466fcff2b525a4e31e59a9f5b23.jpg,0,0,0,0,0,0,1
20240418_133014_029_jpg.rf.365ab6a3c89e7394ba5999cf737419d8.jpg,0,0,1,0,0,0,0
IMG_9296_JPG.rf.7007a00266ff92170b656a7edee13987.jpg,0,0,0,0,0,0,1
DSC_0614_JPG.rf.5b31c2f7dbd2e9618e136ca175656521.jpg,0,0,0,0,0,1,0
IMG_9297_JPG.rf.7417da553cb8fd24475403fc4cf54e3e.jpg,0,0,0,0,0,0,1
20240418_133130_003_jpg.rf.a373e40b509d5a10d60e128ba98796c0.jpg,0,0,1,0,0,0,0
IMG_9295_JPG.rf.cdc1f53415a8bbd37f8ee261a7fa466f.jpg,0,0,0,0,0,0,1
20240418_141440_029_jpg.rf.aa68592a6b301a9ef5c10c092a5ea020.jpg,0,1,0,0,0,0,0
IMG_9650_JPG.rf.c8eff18e8106b1fe759d3219f3735bfc.jpg,0,0,0,0,1,0,0
IMG_9431_JPG.rf.64e67b91c6a1f16f252afabb407cc91d.jpg,0,0,0,0,0,0,1
IMG_9436_JPG.rf.b1bf7b37f711d9fb6e68e3c53d43ff9b.jpg,0,0,0,0,0,0,1
IMG_9298_JPG.rf.23dbcddffe1ad63dd69ab5ffa3bdead7.jpg,0,0,0,0,0,0,1
20240418_134843_020_jpg.rf.4a8c7390f5a1a3856fa81633e32d42f2.jpg,0,0,0,1,0,0,0
IMG_9419_JPG.rf.5be54e8e53267cc70d2417a588bc290f.jpg,0,0,0,0,0,0,1
20240418_132320_012_jpg.rf.143621ef0e3e7c2ec18a3133159eeef8.jpg,0,0,1,0,0,0,0
20240418_134843_021_jpg.rf.58f66bc0491272e8c62c49632bcd39bf.jpg,0,0,0,1,0,0,0
IMG_9469_JPG.rf.75f17171d28c55d81cd381921ca61704.jpg,0,0,0,0,0,0,1
DSC_0612_JPG.rf.a6db86f32b57d06305a0c6550cea6034.jpg,0,0,0,0,0,1,0
20240418_134843_022_jpg.rf.ffa3a039eb9e06ed079149d517b1a47f.jpg,0,0,0,1,0,0,0
DSC_0777_JPG.rf.fd4aed6a5478c456c634f164958e7e6e.jpg,1,0,0,0,0,0,0
IMG_9766_JPG.rf.1cf024bb0abc56822e9ca125aa242c81.jpg,0,0,0,0,1,0,0
IMG_9470_JPG.rf.06fff379c408d1fded3276fccdc64c0e.jpg,0,0,0,0,0,0,1
IMG_9429_JPG.rf.0881ec754ed9ba0902df0cb1f4aa87cf.jpg,0,0,0,0,0,0,1
DSC_0680_JPG.rf.8861b2cf9dc4a82327f2c085d88b63d8.jpg,0,0,0,0,0,1,0
IMG_9724_JPG.rf.1aaf7281b678eac61053a383ba1197e0.jpg,0,0,0,0,1,0,0
20240418_133813_001_jpg.rf.a1f4ffc026e7acc1bc4966ff33cad008.jpg,0,0,1,0,0,0,0
20240418_132258_007_jpg.rf.3670d0d7c3d2124eb412dab1be3730e8.jpg,0,0,1,0,0,0,0
20240418_141527_027_jpg.rf.d853edfb3ab92c409af61fb020036b68.jpg,0,1,0,0,0,0,0
IMG_9431_JPG.rf.c12affa4ab3c86bfe7f6600eb569207c.jpg,0,0,0,0,0,0,1
20240418_133813_005_jpg.rf.b88def5e809b1ad58affdfdaa0b5ecee.jpg,0,0,1,0,0,0,0
IMG_9461_JPG.rf.d29916cd1197cb8f5bd11a5fde387e90.jpg,0,0,0,0,0,0,1
IMG_9534_JPG.rf.4d61ae282760f64e96c8a5efe097c0bd.jpg,0,0,0,0,0,0,1
20240418_135251_015_jpg.rf.5c33aa9ffe71e64a2c44024167d8a938.jpg,0,0,0,1,0,0,0
20240418_141527_016_jpg.rf.0a1ac65638f309ee0f273bdb2358ef99.jpg,0,1,0,0,0,0,0
20240418_132320_009_jpg.rf.a40fcb92a74f0f5f8654642e58e7290f.jpg,0,0,1,0,0,0,0
20240418_140624_013_jpg.rf.66dc1ce8363edba42739f0e6099ebb98.jpg,1,0,0,0,0,0,0
IMG_9634_JPG.rf.207fbffcdf5db64d69fbb0233d1a4371.jpg,0,0,0,0,1,0,0
20240418_141049_012_jpg.rf.6c4f5f4c11f2278bca4fb3bcfe48bdc7.jpg,0,0,0,1,0,0,0
DSC_0613_JPG.rf.fd73f2fb5599b5a50ba970bc9b3a72a1.jpg,0,0,0,0,0,1,0
20240418_140541_002_jpg.rf.f7f018a1cb59083ff31f31d068d69aad.jpg,1,0,0,0,0,0,0
20240418_134723_021_jpg.rf.c00ae20e5cb7670ee178d0b54d9410df.jpg,0,0,0,1,0,0,0
IMG_9718_JPG.rf.d0462b6103023d0f7f05968e6cafaa5c.jpg,0,0,0,0,1,0,0
20240418_134331_021_jpg.rf.4bfa0db7a02f51d711be1162e72e268b.jpg,0,0,1,0,0,0,0
20240418_141527_025_jpg.rf.35e1e43f6f2588c74a673b2b555f4a74.jpg,0,1,0,0,0,0,0
IMG_9471_JPG.rf.4b4b9c37d80297422a048bc62af04af7.jpg,0,0,0,0,0,0,1
20240418_134723_018_jpg.rf.6d5d45de4e229f93c41bd6a1455422aa.jpg,0,0,0,1,0,0,0
20240418_141527_023_jpg.rf.983ef5dfa9986ab8d2afeec5beeef57e.jpg,0,1,0,0,0,0,0
20240418_133130_002_jpg.rf.3cd3a99c844ac98f42b40083e59c38bc.jpg,0,0,1,0,0,0,0
20240418_135251_026_jpg.rf.7c145f64961d11d8653b0bf222729e85.jpg,0,0,0,1,0,0,0
20240418_133813_009_jpg.rf.d57d76c8a90e533392f5d48b1cbee11c.jpg,0,0,1,0,0,0,0
20240418_133139_009_jpg.rf.1884fa75c351c54dcb0c63982b8a8c32.jpg,0,0,1,0,0,0,0
IMG_9721_JPG.rf.016f02c7825871f7f3cd9c0e193efbf0.jpg,0,0,0,0,1,0,0
20240418_141527_030_jpg.rf.fcc262bb810dd2b6a4af25e19d213743.jpg,0,1,0,0,0,0,0
IMG_9726_JPG.rf.4a5f0db1d8bbb426b0b22efc8db3ed17.jpg,0,0,0,0,1,0,0
20240418_141049_006_jpg.rf.1374953effe1f4c1ab86c4b217eb829f.jpg,0,0,0,1,0,0,0
IMG_9727_JPG.rf.bc9f35387bdb5d2f2e018018ee4e38a4.jpg,0,0,0,0,1,0,0
20240418_135251_018_jpg.rf.827766ac143502e036cfe4baf2269bab.jpg,0,0,0,1,0,0,0
20240418_135251_019_jpg.rf.6ab2c67ce02234457a99b4568dbbbce0.jpg,0,0,0,1,0,0,0
20240418_141049_001_jpg.rf.76455588949a1a6b2a3500b6106eaa2f.jpg,0,0,0,1,0,0,0
IMG_9262_JPG.rf.d183bf4cbdea892e2c1d576a5b2741f0.jpg,0,0,0,0,0,0,1
20240418_133813_006_jpg.rf.5c25f6746ff3ace72ec3c1db0657de15.jpg,0,0,1,0,0,0,0
20240418_141527_018_jpg.rf.bcd15f130ea82ebb451fa4c98c5f7739.jpg,0,1,0,0,0,0,0
IMG_9725_JPG.rf.8d57fc13f2703a90d671d6266879afc5.jpg,0,0,0,0,1,0,0
20240418_141440_011_jpg.rf.8b32319f4764c6066864d1bd865e86e8.jpg,0,1,0,0,0,0,0
20240418_141104_017_jpg.rf.89f4f298a1b72d691ac46d3c42f38be5.jpg,0,0,0,1,0,0,0
20240418_133139_010_jpg.rf.bd9b7e73026b18e199004574bc5bbacf.jpg,0,0,1,0,0,0,0
IMG_9260_JPG.rf.b0a431dee992dab16604921e669db926.jpg,0,0,0,0,0,0,1
IMG_9460_JPG.rf.f2d0136538d25b27ce01a91f10f84bee.jpg,0,0,0,0,0,0,1
20240418_132308_001_jpg.rf.8918e39f446afbce9092674f80a3c2a5.jpg,0,0,1,0,0,0,0
IMG_9459_JPG.rf.24bd78946b11a3485efb312d958a5af7.jpg,0,0,0,0,0,0,1
IMG_9246_JPG.rf.7c9488bac38f14dc01f05e0086a6d531.jpg,0,0,0,0,0,0,1
20240418_132258_021_jpg.rf.1d25802ad62a9348eeb10c719eb237bc.jpg,0,0,1,0,0,0,0
IMG_9249_JPG.rf.be3262c7365fb4927d45e577f6bad6ed.jpg,0,0,0,0,0,0,1
20240418_133139_018_jpg.rf.42c4a4c4ad75edd9e824d025dd0f4c0c.jpg,0,0,1,0,0,0,0
IMG_9252_JPG.rf.7a46c552725ade82b396ad72bce16a2f.jpg,0,0,0,0,0,0,1
20240418_132258_005_jpg.rf.e503bd13cc98aa3c2d0b7801e10f2207.jpg,0,0,1,0,0,0,0
20240418_140551_027_jpg.rf.ba3854aba10f202b3d0c65fd559019ce.jpg,1,0,0,0,0,0,0
DSC_0682_JPG.rf.e31e51921e84e449c178b1e09ed9e22d.jpg,0,0,0,0,0,1,0
20240418_140624_006_jpg.rf.5aaa50ce7f9930b48e2ecb9256886c7d.jpg,1,0,0,0,0,0,0
IMG_9629_JPG.rf.964364f89aa9ecd56f175e6a5cea903d.jpg,0,0,0,0,1,0,0
20240418_134723_029_jpg.rf.bfadd6da44873276437e443d6c418c3e.jpg,0,0,0,1,0,0,0
IMG_9245_JPG.rf.8d0f7819e3b67d94ac6ff4db53c78929.jpg,0,0,0,0,0,0,1
IMG_9544_JPG.rf.81ffb39ac135a53871fffbdb8e29da50.jpg,0,0,0,0,0,0,1
IMG_9263_JPG.rf.b79cb895503b40dfcc8da157bbe8c3e3.jpg,0,0,0,0,0,0,1
20240418_133813_014_jpg.rf.0f78be433a599cff74f712e20ca5d245.jpg,0,0,1,0,0,0,0
IMG_9722_JPG.rf.675fbc0c5a59b69d11efad4d6f94bd0c.jpg,0,0,0,0,1,0,0
20240418_134843_001_jpg.rf.3ac2812e219a2f5875a281bd400f80c8.jpg,0,0,0,1,0,0,0
IMG_9267_JPG.rf.8840bd497be58ced80bce6f02ced59e2.jpg,0,0,0,0,0,0,1
20240418_140507_013_jpg.rf.e5331505172a06df4bdef3d29dd09488.jpg,1,0,0,0,0,0,0
IMG_9463_JPG.rf.019b7c5d5ce1b18feb8cede8ddfc8f82.jpg,0,0,0,0,0,0,1
IMG_9635_JPG.rf.360b4ecb540fb69796247a12af76da14.jpg,0,0,0,0,1,0,0
20240418_133130_015_jpg.rf.49c12e45dc8e390c6bead28b4e235627.jpg,0,0,1,0,0,0,0
20240418_132258_011_jpg.rf.d6409bf6912f3e74211487f84f63bba8.jpg,0,0,1,0,0,0,0
20240418_140507_012_jpg.rf.de2332158e08dbcc7886c5342942edac.jpg,1,0,0,0,0,0,0
20240418_133139_013_jpg.rf.58ff8d11012f2e9739c60f8b3148c78e.jpg,0,0,1,0,0,0,0
IMG_9254_JPG.rf.95b802a9f54f6f78dd3ee53dd7128da2.jpg,0,0,0,0,0,0,1
IMG_9444_JPG.rf.df6716b7a8f0df16da57ffa5fb2ac5bf.jpg,0,0,0,0,0,0,1
DSC_0692_JPG.rf.fb53d2c688cd7cfff0ba73bde3963e92.jpg,0,0,0,0,0,1,0
20240418_134723_019_jpg.rf.cbc116c581fac413cc25ff15f6254018.jpg,0,0,0,1,0,0,0
IMG_9627_JPG.rf.0d83ffad62d0a5686db0adbe6d730499.jpg,0,0,0,0,1,0,0
20240418_132258_008_jpg.rf.32375cdd39a1b3920e79ddf3354075e8.jpg,0,0,1,0,0,0,0
IMG_9626_JPG.rf.23986afabb867cdfc5fae798a745e4f7.jpg,0,0,0,0,1,0,0
IMG_9439_JPG.rf.7d97fdd1a51399b2bb11a2fa3dd49eb1.jpg,0,0,0,0,0,0,1
IMG_9636_JPG.rf.4bb1d4ba9128c8e349e0beb6c9d39b5a.jpg,0,0,0,0,1,0,0
20240418_134723_022_jpg.rf.c3fb76a1c9b6be241fed18472b137747.jpg,0,0,0,1,0,0,0
IMG_9264_JPG.rf.04b09374f4a91fa0fa6ccf1b6c267ce2.jpg,0,0,0,0,0,0,1
IMG_9633_JPG.rf.f98b7e40f4a6c41dae74b057eb4f1950.jpg,0,0,0,0,1,0,0
20240418_141049_007_jpg.rf.6937bb85da57dba2ee3991173ddfd511.jpg,0,0,0,1,0,0,0
DSC_0696_JPG.rf.73be92e61a1a48e6a92f6db0414eb004.jpg,0,0,0,0,0,1,0
20240418_140624_010_jpg.rf.1ead19abe4b76221f9b9e626007ce7ba.jpg,1,0,0,0,0,0,0
20240418_133130_013_jpg.rf.337d311775c75bb13aa8cdeea3c09071.jpg,0,0,1,0,0,0,0
20240418_132258_013_jpg.rf.010ba993a3b03d3c909d6a4179e934e9.jpg,0,0,1,0,0,0,0
DSC_0690_JPG.rf.8b30d79e5d37061a31a4011904ba84ed.jpg,0,0,0,0,0,1,0
20240418_134331_027_jpg.rf.e547b12e6ccc67a4194a988cadb42457.jpg,0,0,1,0,0,0,0
20240418_141527_029_jpg.rf.e9f553901f5cd4a684e7147ee76cef52.jpg,0,1,0,0,0,0,0
IMG_9466_JPG.rf.5f16e919d8eec985c7fe4b8602d7f67c.jpg,0,0,0,0,0,0,1
DSC_0679_JPG.rf.3930fb51b5b759c19d62537626dfa998.jpg,0,0,0,0,0,1,0
20240418_132308_002_jpg.rf.704c23bd06e60b8a572ea86eae8738e7.jpg,0,0,1,0,0,0,0
IMG_9266_JPG.rf.f0c9c46710bcc017a3a1d57c742350c3.jpg,0,0,0,0,0,0,1
20240418_132258_016_jpg.rf.30dc4a4c4341c125587ea7c87650352a.jpg,0,0,1,0,0,0,0
20240418_132258_010_jpg.rf.502da8164a9ed38045eb28fadf22215a.jpg,0,0,1,0,0,0,0
20240418_134723_023_jpg.rf.1e71f9bbac3c11ea06fd923d4fd9a075.jpg,0,0,0,1,0,0,0
20240418_134843_004_jpg.rf.8bbb268125e0eae6ec910c59c6659da4.jpg,0,0,0,1,0,0,0
20240418_140507_022_jpg.rf.7b6a3753247c23ec39ff6238262eecaa.jpg,1,0,0,0,0,0,0
20240418_140624_003_jpg.rf.5190a5e304cb93c5e0f4defa3a5e7664.jpg,1,0,0,0,0,0,0
20240418_140507_020_jpg.rf.69860d3b04f14256eeae8a607ac96d3d.jpg,1,0,0,0,0,0,0
IMG_9728_JPG.rf.183ab95f4a24259cddad9a5e0cb85066.jpg,0,0,0,0,1,0,0
IMG_9269_JPG.rf.0e854cb13a43e80fdc05d83235d58e2f.jpg,0,0,0,0,0,0,1
20240418_132308_005_jpg.rf.0a72b485147133269fb12fd47aae6127.jpg,0,0,1,0,0,0,0
IMG_9271_JPG.rf.829e4cf52d6041bee214578e4ef802c6.jpg,0,0,0,0,0,0,1
IMG_9630_JPG.rf.2b3b7d8d4a444af745fc484f2d999405.jpg,0,0,0,0,1,0,0
20240418_132308_003_jpg.rf.ca653e181fc465ef088ef861e860e0ee.jpg,0,0,1,0,0,0,0
20240418_134723_020_jpg.rf.d64b15d4b03bab9d7a036468b5fa2115.jpg,0,0,0,1,0,0,0
IMG_9458_JPG.rf.050ab203da8e2d1ac2b422a2b04f1514.jpg,0,0,0,0,0,0,1
IMG_9255_JPG.rf.90e780a81e465b45678fba18743368d2.jpg,0,0,0,0,0,0,1
20240418_134843_001_jpg.rf.e9e81d91530d44c3f68a3dfb11c4522b.jpg,0,0,0,1,0,0,0
20240418_132308_007_jpg.rf.7a8cd9ec4d83b1ff6111a194f60a85e0.jpg,0,0,1,0,0,0,0
20240418_132258_015_jpg.rf.4bcbecd1b9558872e4b570451d7da7f8.jpg,0,0,1,0,0,0,0
